date,price_usd,usd_to_eur,market_sentiment,year,month,day_of_week,is_weekend,price_change,price_change_pct,price_7d_avg,price_30d_avg
2010-07-14,1076.126917477472,0.8446202147117804,positive,2010,7,2,0,0.9159046292559196,0.08518370983103818,1078.9568561258873,1401.7305796754385
2010-07-15,1078.1035043761162,0.8546644459684026,positive,2010,7,3,0,1.9765868986442001,0.18367600201631973,1077.8796346177223,1402.342794673856
2010-07-16,1073.7342171951104,0.8507904780215028,negative,2010,7,4,0,-4.369287181005802,-0.40527529715564947,1077.253120101332,1402.7389032784167
2010-07-17,1074.5528427248382,0.8471184396948888,neutral,2010,7,5,1,0.8186255297277967,0.07624098372001065,1077.055348483522,1403.023622707303
2010-07-18,1074.893886317068,0.8518301292831147,negative,2010,7,6,1,0.34104359222988023,0.03173818714816701,1076.2874410972283,1403.0019114254878
2010-07-19,1069.229034827915,0.8400847295889536,negative,2010,7,0,0,-5.6648514891530795,-0.5270149510816058,1074.5502022523908,1402.954559140761
2010-07-20,1071.0679716296563,0.8510527862390967,neutral,2010,7,1,0,1.8389368017412835,0.17198717410786823,1073.958339221168,1403.1150904876963
2010-07-21,1073.9218942614975,0.8515060249284463,positive,2010,7,2,0,2.8539226318412148,0.2664557906160603,1073.6433359046002,1403.5050543031873
2010-07-22,1079.387150477374,0.8349695314064252,neutral,2010,7,3,0,5.4652562158764795,0.5089063036222807,1073.8267139190655,1404.0883769441098
2010-07-23,1084.7061607375485,0.8599569375437036,negative,2010,7,4,0,5.319010260174537,0.49278057996355873,1075.3941344251282,1404.7904745979022
2010-07-24,1077.867813897763,0.84118566294773,negative,2010,7,5,1,-6.838346839785572,-0.6304331151890774,1075.867701735546,1405.2168455571466
2010-07-25,1073.2286886981874,0.8509030979920643,positive,2010,7,6,1,-4.639125199575574,-0.4303983419636226,1075.6298163614204,1405.3490484682325
2010-07-26,1075.8538650342307,0.8616441174053526,negative,2010,7,0,0,2.625176336043296,0.2446054940282716,1076.5762206766083,1405.56492360854
2010-07-27,1078.4727947887918,0.8592567675771386,negative,2010,7,1,0,2.6189297545611225,0.24342801933214808,1077.6340525564847,1405.6241740611401
2010-07-28,1081.098033220322,0.8503433338856883,neutral,2010,7,2,0,2.6252384315300787,0.2434218502511465,1078.6592152648882,1405.8133752669976
2010-07-29,1100.4116906735956,0.8463750099711793,positive,2010,7,3,0,19.313657453273663,1.7864853010363113,1081.6627210072054,1406.1913368601993
2010-07-30,1103.3161432270615,0.8594751190857557,neutral,2010,7,4,0,2.904452553465944,0.2639423570362176,1084.3212899342789,1406.5601689805555
2010-07-31,1109.0439714279644,0.8567469497780862,neutral,2010,7,5,1,5.727828200902877,0.519146596020037,1088.7750267243077,1407.2611216336782
2010-08-01,1113.8639802454304,0.8438163497995587,neutral,2010,8,6,1,4.820008817466032,0.4346093519862926,1094.5800683739137,1408.2995566637262
2010-08-02,1117.1709365019594,0.842051063529983,negative,2010,8,0,0,3.30695625652902,0.2968904924818938,1100.4825071550179,1083.8141574070585
2010-08-03,1115.6445902787577,0.82927644818304,negative,2010,8,1,0,-1.526346223201699,-0.13662602322800366,1105.7927636535844,1084.865444499898
2010-08-04,1119.489436381224,0.8515403184168359,positive,2010,8,2,0,3.844846102466363,0.3446300135337532,1111.2772498194277,1085.924226380471
2010-08-05,1115.6753103085362,0.849173022549816,negative,2010,8,3,0,-3.814126072687941,-0.34070228344603715,1113.4577669101334,1086.7753311211925
2010-08-06,1114.541217274836,0.8613619137464255,positive,2010,8,4,0,-1.1340930337000827,-0.10165081392600195,1115.0613489169584,1087.599104246233
2010-08-07,1112.1643995356906,0.8535905509348036,neutral,2010,8,5,1,-2.3768177391455083,-0.21325525716824334,1115.5071243609193,1088.4831157329804
2010-08-08,1112.6237702326223,0.8633422919417268,neutral,2010,8,6,1,0.45937069693172816,0.041304208004100396,1115.3299515019467,1089.6332474470732
2010-08-09,1124.2470630659898,0.8430263577208382,negative,2010,8,0,0,11.623292833367486,1.044674142719182,1116.3408267253794,1091.2435747476225
2010-08-10,1114.960737103031,0.8613815033096761,negative,2010,8,1,0,-9.2863259629587,-0.8260040224284393,1116.2431334145615,1092.3999580503526
2010-08-11,1118.4420380549036,0.8447108362089534,positive,2010,8,2,0,3.4813009518725266,0.31223529547039774,1116.09350508223,1093.6350357607905
2010-08-12,1110.4284586989554,0.8577759606179227,negative,2010,8,3,0,-8.013579355948195,-0.7164948279201555,1115.34395485229,1094.8089506224817
2010-08-13,1108.1187993700082,0.8354124160746931,negative,2010,8,4,0,-2.309659328947191,-0.20799713037373824,1114.4264665801716,1095.8753466855662
2010-08-14,1113.613552354845,0.8523513529936618,negative,2010,8,5,1,5.49475298483685,0.4958631680971992,1114.6334884114792,1097.0590149515237
2010-08-15,1113.9849524503222,0.8301531205855409,neutral,2010,8,6,1,0.37140009547715636,0.033350895801498304,1114.827943014008,1098.4007061266975
2010-08-16,1108.6462285606758,0.8473286251405824,negative,2010,8,0,0,-5.338723889646417,-0.4792456018282265,1112.5992523703917,1099.5371523212254
2010-08-17,1105.1197100143759,0.8544035399387792,negative,2010,8,1,0,-3.5265185462999398,-0.318092323362551,1111.1933913577266,1100.5446797778025
2010-08-18,1108.5676987590493,0.844790314487689,neutral,2010,8,2,0,3.4479887446734665,0.3120013798892929,1109.7827714583188,1101.8559685755067
2010-08-19,1104.9658656004638,0.8394956237124404,neutral,2010,8,3,0,-3.6018331585855776,-0.32490872344715926,1109.0024010156772,1102.9858983745337
2010-08-20,1106.0981585483735,0.8584611846929593,neutral,2010,8,4,0,1.1322929479097184,0.10247311551967453,1108.713738041158,1104.0584405174297
2010-08-21,1106.3760177478925,0.8489653721015308,neutral,2010,8,5,1,0.2778591995190709,0.025120663783018138,1107.679804525879,1104.958069426447
2010-08-22,1103.1680160098635,0.8451042935296933,negative,2010,8,6,1,-3.2080017380289974,-0.28995582754578475,1106.1345278915278,1105.5734646021908
2010-08-23,1113.93773645649,0.8504189592115428,negative,2010,8,0,0,10.76972044662648,0.9762538697940526,1106.8904575909296,1106.7757953541482
2010-08-24,1117.1573315680803,0.8763666914194559,negative,2010,8,1,0,3.2195951115902517,0.2890282828402979,1108.6101178128877,1108.2400834498114
2010-08-25,1107.0816186347922,0.8615350284978154,positive,2010,8,2,0,-10.07571293328806,-0.9019063518247217,1108.3978206522793,1109.2810085698302
2010-08-26,1108.0638902086394,0.8616257366818784,neutral,2010,8,3,0,0.9822715738471288,0.08872621108626522,1108.8403955963045,1110.2673784171586
2010-08-27,1104.8049578847974,0.8543554631899236,negative,2010,8,4,0,-3.2589323238419183,-0.2941105068615002,1108.655652644365,1111.0576092393078
2010-08-28,1109.1171245587784,0.8516648527257714,negative,2010,8,5,1,4.3121666739809825,0.3903102211123999,1109.0472393316345,1111.3477903688138
2010-08-29,1105.204520866615,0.8260391771166958,negative,2010,8,6,1,-3.9126036921634295,-0.3527674044091489,1109.3381685968848,1111.410736290132
2010-08-30,1104.6808386592804,0.8432101965353687,neutral,2010,8,0,0,-0.5236822073345593,-0.04738328494384714,1108.0157546258547,1111.265298531176
2010-08-31,1107.2557750541828,0.8451942558679753,neutral,2010,8,1,0,2.574936394902352,0.23309324329618963,1106.6012465524407,1111.045025024801
2010-09-01,1111.6345510250333,0.8312510793595247,neutral,2010,9,2,0,4.378775970850484,0.3954620124366759,1107.2516654653323,1110.860478842237
2010-09-02,1105.6830689897545,0.8384258420978457,negative,2010,9,3,0,-5.9514820352787865,-0.5353811672901831,1106.9115481483489,1110.5284281326033
2010-09-03,1104.0605628105498,0.8301916352907737,neutral,2010,9,4,0,-1.62250617920472,-0.14674242779960656,1106.8052059948848,1110.0141323469143
2010-09-04,1101.735836254745,0.8496167616430262,negative,2010,9,5,1,-2.324726555804773,-0.21056150668825602,1105.7507362371657,1109.549483211788
2010-09-05,1098.5191900918765,0.8581876597084881,positive,2010,9,6,1,-3.2166461628685283,-0.29196165333091884,1104.7956889836316,1109.0154156390226
2010-09-06,1107.3964612932818,0.8610677451862433,neutral,2010,9,0,0,8.877271201405392,0.8081125283448953,1105.1836350742035,1108.8564843642755
2010-09-07,1109.4713698480866,0.8541478446207924,neutral,2010,9,1,0,2.0749085548047788,0.18736817637845515,1105.5001486161896,1108.7514043514577
2010-09-08,1103.2169500764114,0.8403660365880143,negative,2010,9,2,0,-6.254419771675202,-0.5637297132355501,1104.297634194958,1108.0504005851385
2010-09-09,1107.8562598116853,0.8306793484148004,neutral,2010,9,3,0,4.639309735273855,0.42052560332330735,1104.6080900266622,1107.813584675427
2010-09-10,1118.5170407967485,0.8324313130059849,neutral,2010,9,4,0,10.660780985063184,0.9622891860425309,1106.6733011675478,1107.8160847668219
2010-09-11,1123.7293670995043,0.837310174227455,negative,2010,9,5,1,5.212326302755855,0.46600329835324583,1109.8152341453708,1108.2594483801734
2010-09-12,1116.1825172697343,0.8411114030196433,negative,2010,9,6,1,-7.5468498297700535,-0.6715896238655317,1112.3385665993503,1108.528238976831
2010-09-13,1113.8113469054028,0.8484025150200841,negative,2010,9,0,0,-2.3711703643314195,-0.21243571975410047,1113.2549788296533,1108.5348321285162
2010-09-14,1120.195902651336,0.8398583578187303,positive,2010,9,1,0,6.384555745933085,0.5732169782317165,1114.7870549444033,1108.7418638018833
2010-09-16,1118.9766524639733,0.8476772649720052,neutral,2010,9,3,0,-1.2192501873626043,-0.10884258587956497,1117.0384409997691,1109.0862112653265
2010-09-17,1122.89982273112,0.8501054571174103,positive,2010,9,4,0,3.9231702671465882,0.35060340700654447,1119.1875214168313,1109.678881689218
2010-09-18,1118.3151703732294,0.861402505526712,negative,2010,9,5,1,-4.584652357890491,-0.4082868538299089,1119.1586827849,1110.0037974096908
2010-09-19,1118.0675435929206,0.8381976826579963,positive,2010,9,6,1,-0.24762678030879215,-0.022142843705330595,1118.349850855388,1110.4405200094395
2010-09-20,1101.9112068925751,0.8541870457829237,positive,2010,9,0,0,-16.15633670034549,-1.4450233166081294,1116.3110922300796,1110.3009549542462
2010-09-21,1096.8392686859038,0.8498602677152393,neutral,2010,9,1,0,-5.071938206671348,-0.46028556338711946,1113.8865096272941,1109.9830633188465
2010-09-22,1095.6264279289378,0.846665137190303,positive,2010,9,2,0,-1.2128407569659885,-0.11057597877754954,1110.3765846669514,1109.7316770494822
2010-09-23,1089.4375120191137,0.8588525632086595,negative,2010,9,3,0,-6.188915909824118,-0.5648746463265741,1106.156707460543,1108.9150029015696
2010-09-24,1097.6495685387717,0.8587901415455701,positive,2010,9,4,0,8.212056519658063,0.7537886688368411,1102.5495282902075,1108.264744133926
2010-09-25,1090.5488616489686,0.8405350920401157,positive,2010,9,5,1,-7.1007068898031775,-0.6469010778417994,1098.5829127581703,1107.7136522343985
2010-09-26,1088.3986392154839,0.8481783941614207,neutral,2010,9,6,1,-2.150222433484714,-0.19716883021944076,1094.3444978471077,1107.0581438679603
2010-09-27,1089.1023421019142,0.8528121168258407,neutral,2010,9,0,0,0.703702886430392,0.06465488480742465,1092.5146600198707,1106.534723341864
2010-09-28,1096.3587085472448,0.8472699325197741,negative,2010,9,1,0,7.256366445330514,0.6662703921218371,1092.4460085714907,1106.1094428081462
2010-09-29,1089.2293977913475,0.8558502133228779,neutral,2010,9,2,0,-7.129310755897222,-0.6502717313518702,1091.5321471232635,1105.5769387056373
2010-09-30,1095.0952165521223,0.8528119201791027,negative,2010,9,3,0,5.8658187607748005,0.538529236602403,1092.3403906279789,1105.257417968732
2010-10-01,1095.1963818572203,0.8683256124035601,negative,2010,10,4,0,0.10116530509799304,0.009238037347691908,1091.9899353877574,1104.8554381954998
2010-10-02,1090.3388386019806,0.8346972086407021,neutral,2010,10,5,1,-4.8575432552397615,-0.4435317113632542,1091.9599320953305,1104.1455811147314
2010-10-03,1092.6993559732969,0.848775640102526,positive,2010,10,6,1,2.3605173713162912,0.2164939271853239,1092.5743202035897,1103.7127906808496
2010-10-04,1093.7446544511643,0.8409149748848781,neutral,2010,10,0,0,1.0452984778673908,0.09566203843291987,1093.2375076820538,1103.36892706887
2010-10-05,1090.7935700653702,0.8560410745543904,positive,2010,10,1,0,-2.951084385794047,-0.2698147482398383,1092.442487898929,1103.0041848625576
2010-10-06,1091.1925804903203,0.8338282810995445,positive,2010,10,2,0,0.39901042495012007,0.036579829208771564,1092.7229425702105,1102.7599645425057
2010-10-07,1089.3160125060115,0.8534631271022488,negative,2010,10,3,0,-1.8765679843088492,-0.1719740417833182,1091.897341992195,1102.1572829162635
2010-10-08,1089.9335992322679,0.8436995156865166,negative,2010,10,4,0,0.617586726256377,0.05669490938957633,1091.145515902916,1101.506023895736
2010-10-09,1093.294252604873,0.8426583813387898,neutral,2010,10,5,1,3.3606533726051566,0.3083356064050413,1091.5677179033291,1101.1752673133515
2010-10-10,1101.2743366855998,0.8355350179645931,positive,2010,10,6,1,7.980084080726783,0.7299118294744167,1092.7927151479437,1100.9558698758153
2010-10-11,1095.1352591914656,0.8453492405379899,neutral,2010,10,0,0,-6.139077494134199,-0.5574521524409959,1092.9913729679868,1100.1764771556393
2010-10-12,1105.850426064747,0.8608450053029092,negative,2010,10,1,0,10.715166873281305,0.9784331920051903,1095.1423523964693,1099.5805124544806
2010-10-13,1096.1399870671344,0.8497481131647052,positive,2010,10,2,0,-9.710438997612528,-0.8780969621875467,1095.8491247645857,1098.9124281143938
2010-10-14,1095.4310615919564,0.8562768041787447,neutral,2010,10,3,0,-0.7089254751779208,-0.064674720705582,1096.7227032054348,1098.299751937279
2010-10-15,1098.4226476243794,0.8666464182196627,neutral,2010,10,4,0,2.9915860324229016,0.27309669565835915,1097.935424404308,1097.5739767697137
2010-10-16,1099.8776069630546,0.8526375558482258,negative,2010,10,5,1,1.4549593386752804,0.1324589712185853,1098.8759035983337,1096.9373419196831
2010-10-17,1096.8141093639515,0.8444120042793766,negative,2010,10,6,1,-3.0634975991031297,-0.278530772852259,1098.2387282666698,1096.0678181407777
2010-10-18,1095.8234981121652,0.8546725221518279,negative,2010,10,0,0,-0.9906112517862766,-0.09031715067566726,1098.3370481124841,1095.3180957320753
2010-10-19,1093.4084934388711,0.844557038536857,negative,2010,10,1,0,-2.4150046732941064,-0.2203826325548386,1096.5596291659303,1094.4961273936071
2010-10-20,1090.51166965415,0.8449557731670283,neutral,2010,10,2,0,-2.896823784721164,-0.26493518224011137,1095.7555838212184,1094.1161428189928
2010-10-21,1094.809680139255,0.8348010720038102,negative,2010,10,3,0,4.298010485105124,0.3941278763635925,1095.6668150422609,1094.0484898674379
2010-10-22,1096.6447575690804,0.8592625749108439,negative,2010,10,4,0,1.8350774298253327,0.16761611292950285,1095.4128307486467,1094.082434188776
2010-10-23,1093.230209592777,0.8461399742435056,neutral,2010,10,5,1,-3.414547976303311,-0.3113631787081461,1094.4632025528929,1094.2088574412314
2010-10-24,1097.7782089699433,0.8518209824581586,neutral,2010,10,6,1,4.547999377166207,0.41601479151041065,1094.6009310680345,1094.2131454556038
2010-10-25,1099.3647065743264,0.8396403807139335,positive,2010,10,0,0,1.586497604383112,0.14451895577993756,1095.1068179912004,1094.507006953116
2010-10-26,1103.479017168521,0.8543594762971547,neutral,2010,10,1,0,4.114310594194649,0.37424437673780897,1096.5454642382933,1095.0096862182172
2010-10-27,1106.6771613781393,0.8423805876186491,positive,2010,10,2,0,3.198144209618249,0.289823744707407,1098.854820198863,1095.5955135274246
2010-10-28,1102.582186323529,0.8485829127829817,negative,2010,10,3,0,-4.094975054610359,-0.3700243573754536,1099.965178225188,1095.802962786634
2010-10-29,1099.831281122544,0.8587782603123912,positive,2010,10,4,0,-2.7509052009850166,-0.24949661214441754,1100.420395875683,1096.156358897674
2010-10-30,1103.6177491481603,0.8579075931223252,positive,2010,10,5,1,3.7864680256163865,0.34427717147231807,1101.9043300978803,1096.4404433175418
2010-10-31,1106.7196004753275,0.8497796992748305,negative,2010,10,6,1,3.1018513271671964,0.2810621095539201,1103.1816717415068,1096.8245506048122
2010-11-01,1106.665092505507,0.8323186896729328,negative,2010,11,0,0,-0.05450796982063366,-0.0049251833795338484,1104.2245840173896,1097.368759068263
2010-11-02,1107.3017294220508,0.8799281057006064,negative,2010,11,1,0,0.636636916543921,0.05752751404695111,1104.7706857678938,1097.8555048498881
2010-11-03,1113.740053900993,0.8674585897027314,positive,2010,11,2,0,6.43832447894215,0.5814426463781164,1105.779670414016,1098.5220181648824
2010-11-04,1110.8321969568137,0.857226748248883,neutral,2010,11,3,0,-2.9078569441792297,-0.26108937484955463,1106.958243361628,1099.1899723945971
2010-11-05,1113.617683862664,0.8424679621840903,neutral,2010,11,4,0,2.785486905850348,0.25075676717700723,1108.9277294673595,1099.937475840342
2010-11-06,1112.6567206004945,0.8488640783829803,neutral,2010,11,5,1,-0.960963262169571,-0.08629202607813857,1110.2190111034072,1100.7154994434916
2010-11-07,1111.6183145843584,0.8445657957022348,negative,2010,11,6,1,-1.0384060161361504,-0.09332671945536664,1110.9188274046974,1101.438323288561
2010-11-08,1117.1621988442944,0.8626385593909639,negative,2010,11,0,0,5.543884259936021,0.4987219252508446,1112.418414024524,1102.2339214965418
2010-11-09,1121.3392805892345,0.8526250289085183,neutral,2010,11,1,0,4.1770817449400965,0.37390109952353257,1114.423778476979,1102.9027529599962
2010-11-10,1125.4568287692377,0.8421583614164017,negative,2010,11,2,0,4.1175481800032685,0.36719913867993004,1116.0976034581568,1103.9134719459219
2010-11-11,1132.0342228050094,0.8452924490087521,positive,2010,11,3,0,6.577394035771704,0.5844199322122767,1119.1264642936133,1104.7862651705975
2010-11-12,1132.189242013173,0.861211881425699,positive,2010,11,4,0,0.15501920816359416,0.013693862344510421,1121.7795440294003,1105.987907002132
2010-11-13,1135.649006869648,0.8660009784682048,negative,2010,11,5,1,3.459764856474976,0.3055818522284426,1125.064156353565,1107.3285051780551
